"variable","variable_id","job_number","year"
"class_of_worker","E80412.00",12,2008
"class_of_worker","E80413.00",13,2008
"class_of_worker","E80414.00",14,2008
"class_of_worker","E80415.00",15,2008
"class_of_worker","E80416.00",16,2008
"class_of_worker","E80417.00",17,2008
"class_of_worker","E80418.00",18,2008
"class_of_worker","E80419.00",19,2008
"class_of_worker","E80420.00",20,2008
"class_of_worker","E80421.00",21,2008
"class_of_worker","E80422.00",22,2008
"class_of_worker","E80423.00",23,2008
"class_of_worker","E80424.00",24,2008
"class_of_worker","E80425.00",25,2008
"class_of_worker","E80426.00",26,2008
"class_of_worker","E80427.00",27,2008
"class_of_worker","E80428.00",28,2008
"class_of_worker","E80429.00",29,2008
"class_of_worker","E80430.00",30,2008
"class_of_worker","E80431.00",31,2008
"class_of_worker","E80432.00",32,2008
"class_of_worker","E80433.00",33,2008
"class_of_worker","E80434.00",34,2008
"class_of_worker","E80435.00",35,2008
"class_of_worker","E80436.00",36,2008
"class_of_worker","E80437.00",37,2008
"class_of_worker","E80438.00",38,2008
"class_of_worker","E80439.00",39,2008
"class_of_worker","E80440.00",40,2008
"class_of_worker","E80441.00",41,2008
"class_of_worker","E80442.00",42,2008
"class_of_worker","E80443.00",43,2008
"class_of_worker","E80444.00",44,2008
"class_of_worker","E80445.00",45,2008
"class_of_worker","E80446.00",46,2008
"class_of_worker","E80447.00",47,2008
"class_of_worker","E80448.00",51,2008
"class_of_worker","E80449.00",55,2008
"class_of_worker","E80501.00",1,2010
"class_of_worker","E80502.00",2,2010
"class_of_worker","E80503.00",3,2010
"class_of_worker","E80504.00",4,2010
"class_of_worker","E80505.00",5,2010
"class_of_worker","E80506.00",6,2010
"class_of_worker","E80507.00",7,2010
"class_of_worker","E80508.00",8,2010
"class_of_worker","E80509.00",9,2010
"class_of_worker","E80510.00",10,2010
"class_of_worker","E80511.00",11,2010
"class_of_worker","E80512.00",12,2010
"class_of_worker","E80513.00",13,2010
"class_of_worker","E80514.00",14,2010
"class_of_worker","E80515.00",15,2010
"class_of_worker","E80516.00",16,2010
"class_of_worker","E80517.00",17,2010
"class_of_worker","E80518.00",18,2010
"class_of_worker","E80519.00",19,2010
"class_of_worker","E80520.00",20,2010
"class_of_worker","E80521.00",21,2010
"class_of_worker","E80522.00",22,2010
"class_of_worker","E80523.00",23,2010
"class_of_worker","E80524.00",24,2010
"class_of_worker","E80525.00",25,2010
"class_of_worker","E80526.00",26,2010
"class_of_worker","E80527.00",27,2010
"class_of_worker","E80528.00",28,2010
"class_of_worker","E80529.00",29,2010
"class_of_worker","E80530.00",30,2010
"class_of_worker","E80531.00",31,2010
"class_of_worker","E80532.00",32,2010
"class_of_worker","E80533.00",33,2010
"class_of_worker","E80534.00",34,2010
"class_of_worker","E80535.00",35,2010
"class_of_worker","E80536.00",36,2010
"class_of_worker","E80537.00",37,2010
"class_of_worker","E80538.00",38,2010
"class_of_worker","E80539.00",39,2010
"class_of_worker","E80540.00",40,2010
"class_of_worker","E80541.00",41,2010
"class_of_worker","E80542.00",42,2010
"class_of_worker","E80543.00",43,2010
"class_of_worker","E80544.00",44,2010
"class_of_worker","E80545.00",45,2010
"class_of_worker","E80546.00",46,2010
"class_of_worker","E80547.00",48,2010
"class_of_worker","E80549.00",50,2010
"class_of_worker","E80550.00",51,2010
"class_of_worker","E80551.00",52,2010
"class_of_worker","E80554.00",55,2010
"class_of_worker","E86701.00",1,2012
"class_of_worker","E86702.00",2,2012
"class_of_worker","E86703.00",3,2012
"class_of_worker","E86704.00",4,2012
"class_of_worker","E86705.00",5,2012
"class_of_worker","E86706.00",6,2012
"class_of_worker","E86707.00",7,2012
"class_of_worker","E86708.00",8,2012
"class_of_worker","E86709.00",9,2012
"class_of_worker","E86710.00",10,2012
"class_of_worker","E86711.00",11,2012
"class_of_worker","E86712.00",12,2012
"class_of_worker","E86713.00",13,2012
"class_of_worker","E86714.00",14,2012
"class_of_worker","E86715.00",15,2012
"class_of_worker","E86716.00",16,2012
"class_of_worker","E86717.00",17,2012
"class_of_worker","E86718.00",18,2012
"class_of_worker","E86719.00",19,2012
"class_of_worker","E86720.00",20,2012
"class_of_worker","E86721.00",21,2012
"class_of_worker","E86722.00",22,2012
"class_of_worker","E86723.00",23,2012
"class_of_worker","E86724.00",24,2012
"class_of_worker","E86725.00",25,2012
"class_of_worker","E86726.00",26,2012
"class_of_worker","E86727.00",27,2012
"class_of_worker","E86728.00",28,2012
"class_of_worker","E86729.00",29,2012
"class_of_worker","E86730.00",30,2012
"class_of_worker","E86731.00",31,2012
"class_of_worker","E86732.00",32,2012
"class_of_worker","E86733.00",33,2012
"class_of_worker","E86734.00",34,2012
"class_of_worker","E86735.00",35,2012
"class_of_worker","E86736.00",36,2012
"class_of_worker","E86737.00",37,2012
"class_of_worker","E86738.00",38,2012
"class_of_worker","E86739.00",39,2012
"class_of_worker","E86740.00",40,2012
"class_of_worker","E86741.00",41,2012
"class_of_worker","E86742.00",42,2012
"class_of_worker","E86743.00",43,2012
"class_of_worker","E86745.00",45,2012
"class_of_worker","E86746.00",46,2012
"class_of_worker","E86747.00",47,2012
"class_of_worker","E86748.00",48,2012
"class_of_worker","E86749.00",52,2012
"class_of_worker","E86750.00",55,2012
"class_of_worker","E86751.00",56,2012
"class_of_worker","E86752.00",57,2012
"class_of_worker","E86753.00",59,2012
"class_of_worker","X02202.00",1,2014
"class_of_worker","X02203.00",2,2014
"class_of_worker","X02204.00",3,2014
"class_of_worker","X02205.00",4,2014
"class_of_worker","X02206.00",5,2014
"class_of_worker","X02207.00",6,2014
"class_of_worker","X02208.00",7,2014
"class_of_worker","X02209.00",8,2014
"class_of_worker","X02210.00",9,2014
"class_of_worker","X02211.00",10,2014
"class_of_worker","X02212.00",11,2014
"class_of_worker","X02213.00",12,2014
"class_of_worker","X02214.00",13,2014
"class_of_worker","X02215.00",14,2014
"class_of_worker","X02216.00",15,2014
"class_of_worker","X02217.00",16,2014
"class_of_worker","X02218.00",17,2014
"class_of_worker","X02219.00",18,2014
"class_of_worker","X02220.00",19,2014
"class_of_worker","X02221.00",20,2014
"class_of_worker","X02222.00",21,2014
"class_of_worker","X02223.00",22,2014
"class_of_worker","X02224.00",23,2014
"class_of_worker","X02225.00",24,2014
"class_of_worker","X02226.00",25,2014
"class_of_worker","X02227.00",26,2014
"class_of_worker","X02228.00",27,2014
"class_of_worker","X02229.00",28,2014
"class_of_worker","X02230.00",29,2014
"class_of_worker","X02231.00",30,2014
"class_of_worker","X02232.00",31,2014
"class_of_worker","X02233.00",32,2014
"class_of_worker","X02234.00",33,2014
"class_of_worker","X02235.00",34,2014
"class_of_worker","X02236.00",35,2014
"class_of_worker","X02237.00",36,2014
"class_of_worker","X02238.00",37,2014
"class_of_worker","X02239.00",38,2014
"class_of_worker","X02240.00",39,2014
"class_of_worker","X02241.00",40,2014
"class_of_worker","X02242.00",41,2014
"class_of_worker","X02243.00",42,2014
"class_of_worker","X02244.00",43,2014
"class_of_worker","X02245.00",44,2014
"class_of_worker","X02246.00",45,2014
"class_of_worker","X02247.00",46,2014
"class_of_worker","X02248.00",47,2014
"class_of_worker","X02249.00",48,2014
"class_of_worker","X02250.00",57,2014
"class_of_worker","X02251.00",58,2014
"class_of_worker","X02252.00",59,2014
"class_of_worker","X02253.00",60,2014
"class_of_worker","X02254.00",61,2014
"class_of_worker","X02255.00",62,2014
"class_of_worker","X02256.00",63,2014
"class_of_worker","X02257.00",64,2014
"class_of_worker","X02258.00",65,2014
"country_of_birth","R00007.00",NA,1979
"covered_by_union_or_employee_contract","X01931.00",1,2014
"covered_by_union_or_employee_contract","X01932.00",2,2014
"covered_by_union_or_employee_contract","X01933.00",3,2014
"covered_by_union_or_employee_contract","X01934.00",4,2014
"covered_by_union_or_employee_contract","X01935.00",5,2014
"covered_by_union_or_employee_contract","X01936.00",6,2014
"covered_by_union_or_employee_contract","X01937.00",7,2014
"covered_by_union_or_employee_contract","X01938.00",8,2014
"covered_by_union_or_employee_contract","X01939.00",9,2014
"covered_by_union_or_employee_contract","X01940.00",10,2014
"covered_by_union_or_employee_contract","X01941.00",11,2014
"covered_by_union_or_employee_contract","X01942.00",12,2014
"covered_by_union_or_employee_contract","X01943.00",13,2014
"covered_by_union_or_employee_contract","X01944.00",14,2014
"covered_by_union_or_employee_contract","X01945.00",15,2014
"covered_by_union_or_employee_contract","X01946.00",16,2014
"covered_by_union_or_employee_contract","X01947.00",17,2014
"covered_by_union_or_employee_contract","X01948.00",18,2014
"covered_by_union_or_employee_contract","X01949.00",19,2014
"covered_by_union_or_employee_contract","X01950.00",20,2014
"covered_by_union_or_employee_contract","X01951.00",21,2014
"covered_by_union_or_employee_contract","X01952.00",22,2014
"covered_by_union_or_employee_contract","X01953.00",23,2014
"covered_by_union_or_employee_contract","X01954.00",24,2014
"covered_by_union_or_employee_contract","X01955.00",25,2014
"covered_by_union_or_employee_contract","X01956.00",26,2014
"covered_by_union_or_employee_contract","X01957.00",27,2014
"covered_by_union_or_employee_contract","X01958.00",28,2014
"covered_by_union_or_employee_contract","X01959.00",29,2014
"covered_by_union_or_employee_contract","X01960.00",30,2014
"covered_by_union_or_employee_contract","X01961.00",31,2014
"covered_by_union_or_employee_contract","X01962.00",32,2014
"covered_by_union_or_employee_contract","X01963.00",33,2014
"covered_by_union_or_employee_contract","X01964.00",34,2014
"covered_by_union_or_employee_contract","X01965.00",35,2014
"covered_by_union_or_employee_contract","X01966.00",36,2014
"covered_by_union_or_employee_contract","X01967.00",37,2014
"covered_by_union_or_employee_contract","X01968.00",38,2014
"covered_by_union_or_employee_contract","X01969.00",39,2014
"covered_by_union_or_employee_contract","X01970.00",40,2014
"covered_by_union_or_employee_contract","X01971.00",41,2014
"covered_by_union_or_employee_contract","X01972.00",42,2014
"covered_by_union_or_employee_contract","X01973.00",43,2014
"covered_by_union_or_employee_contract","X01974.00",44,2014
"covered_by_union_or_employee_contract","X01975.00",45,2014
"covered_by_union_or_employee_contract","X01976.00",46,2014
"covered_by_union_or_employee_contract","X01977.00",47,2014
"covered_by_union_or_employee_contract","X01978.00",48,2014
"covered_by_union_or_employee_contract","X01979.00",57,2014
"covered_by_union_or_employee_contract","X01980.00",58,2014
"covered_by_union_or_employee_contract","X01981.00",59,2014
"covered_union_or_employee_contract","E66201.00",1,1979
"covered_union_or_employee_contract","E66202.00",2,1979
"covered_union_or_employee_contract","E66203.00",3,1979
"covered_union_or_employee_contract","E66204.00",4,1979
"covered_union_or_employee_contract","E66205.00",5,1979
"covered_union_or_employee_contract","E66301.00",1,1980
"covered_union_or_employee_contract","E66302.00",2,1980
"covered_union_or_employee_contract","E66303.00",3,1980
"covered_union_or_employee_contract","E66304.00",4,1980
"covered_union_or_employee_contract","E66305.00",5,1980
"covered_union_or_employee_contract","E66306.00",6,1980
"covered_union_or_employee_contract","E66307.00",7,1980
"covered_union_or_employee_contract","E66308.00",8,1980
"covered_union_or_employee_contract","E66309.00",9,1980
"covered_union_or_employee_contract","E66310.00",10,1980
"covered_union_or_employee_contract","E66401.00",1,1981
"covered_union_or_employee_contract","E66402.00",2,1981
"covered_union_or_employee_contract","E66403.00",3,1981
"covered_union_or_employee_contract","E66404.00",4,1981
"covered_union_or_employee_contract","E66405.00",5,1981
"covered_union_or_employee_contract","E66406.00",6,1981
"covered_union_or_employee_contract","E66407.00",7,1981
"covered_union_or_employee_contract","E66408.00",8,1981
"covered_union_or_employee_contract","E66409.00",9,1981
"covered_union_or_employee_contract","E66410.00",10,1981
"covered_union_or_employee_contract","E66411.00",11,1981
"covered_union_or_employee_contract","E66412.00",12,1981
"covered_union_or_employee_contract","E66413.00",13,1981
"covered_union_or_employee_contract","E66501.00",1,1982
"covered_union_or_employee_contract","E66502.00",2,1982
"covered_union_or_employee_contract","E66503.00",3,1982
"covered_union_or_employee_contract","E66504.00",4,1982
"covered_union_or_employee_contract","E66505.00",5,1982
"covered_union_or_employee_contract","E66506.00",6,1982
"covered_union_or_employee_contract","E66507.00",7,1982
"covered_union_or_employee_contract","E66508.00",8,1982
"covered_union_or_employee_contract","E66509.00",9,1982
"covered_union_or_employee_contract","E66510.00",10,1982
"covered_union_or_employee_contract","E66511.00",11,1982
"covered_union_or_employee_contract","E66512.00",12,1982
"covered_union_or_employee_contract","E66513.00",13,1982
"covered_union_or_employee_contract","E66514.00",14,1982
"covered_union_or_employee_contract","E66515.00",15,1982
"covered_union_or_employee_contract","E66516.00",16,1982
"covered_union_or_employee_contract","E66517.00",18,1982
"covered_union_or_employee_contract","E66601.00",1,1983
"covered_union_or_employee_contract","E66602.00",2,1983
"covered_union_or_employee_contract","E66603.00",3,1983
"covered_union_or_employee_contract","E66604.00",4,1983
"covered_union_or_employee_contract","E66605.00",5,1983
"covered_union_or_employee_contract","E66606.00",6,1983
"covered_union_or_employee_contract","E66607.00",7,1983
"covered_union_or_employee_contract","E66608.00",8,1983
"covered_union_or_employee_contract","E66609.00",9,1983
"covered_union_or_employee_contract","E66610.00",10,1983
"covered_union_or_employee_contract","E66611.00",11,1983
"covered_union_or_employee_contract","E66612.00",12,1983
"covered_union_or_employee_contract","E66613.00",13,1983
"covered_union_or_employee_contract","E66614.00",14,1983
"covered_union_or_employee_contract","E66615.00",15,1983
"covered_union_or_employee_contract","E66616.00",16,1983
"covered_union_or_employee_contract","E66617.00",17,1983
"covered_union_or_employee_contract","E66618.00",18,1983
"covered_union_or_employee_contract","E66619.00",19,1983
"covered_union_or_employee_contract","E66620.00",20,1983
"covered_union_or_employee_contract","E66701.00",1,1984
"covered_union_or_employee_contract","E66702.00",2,1984
"covered_union_or_employee_contract","E66703.00",3,1984
"covered_union_or_employee_contract","E66704.00",4,1984
"covered_union_or_employee_contract","E66705.00",5,1984
"covered_union_or_employee_contract","E66706.00",6,1984
"covered_union_or_employee_contract","E66707.00",7,1984
"covered_union_or_employee_contract","E66708.00",8,1984
"covered_union_or_employee_contract","E66709.00",9,1984
"covered_union_or_employee_contract","E66710.00",10,1984
"covered_union_or_employee_contract","E66711.00",11,1984
"covered_union_or_employee_contract","E66712.00",12,1984
"covered_union_or_employee_contract","E66713.00",13,1984
"covered_union_or_employee_contract","E66714.00",14,1984
"covered_union_or_employee_contract","E66715.00",15,1984
"covered_union_or_employee_contract","E66716.00",16,1984
"covered_union_or_employee_contract","E66717.00",17,1984
"covered_union_or_employee_contract","E66718.00",18,1984
"covered_union_or_employee_contract","E66719.00",19,1984
"covered_union_or_employee_contract","E66720.00",20,1984
"covered_union_or_employee_contract","E66721.00",21,1984
"covered_union_or_employee_contract","E66722.00",22,1984
"covered_union_or_employee_contract","E66801.00",1,1985
"covered_union_or_employee_contract","E66802.00",2,1985
"covered_union_or_employee_contract","E66803.00",3,1985
"covered_union_or_employee_contract","E66804.00",4,1985
"covered_union_or_employee_contract","E66805.00",5,1985
"covered_union_or_employee_contract","E66806.00",6,1985
"covered_union_or_employee_contract","E66807.00",7,1985
"covered_union_or_employee_contract","E66808.00",8,1985
"covered_union_or_employee_contract","E66809.00",9,1985
"covered_union_or_employee_contract","E66810.00",10,1985
"covered_union_or_employee_contract","E66811.00",11,1985
"covered_union_or_employee_contract","E66812.00",12,1985
"covered_union_or_employee_contract","E66813.00",13,1985
"covered_union_or_employee_contract","E66814.00",14,1985
"covered_union_or_employee_contract","E66815.00",15,1985
"covered_union_or_employee_contract","E66816.00",16,1985
"covered_union_or_employee_contract","E66817.00",17,1985
"covered_union_or_employee_contract","E66818.00",18,1985
"covered_union_or_employee_contract","E66819.00",19,1985
"covered_union_or_employee_contract","E66820.00",20,1985
"covered_union_or_employee_contract","E66821.00",21,1985
"covered_union_or_employee_contract","E66822.00",22,1985
"covered_union_or_employee_contract","E66901.00",1,1986
"covered_union_or_employee_contract","E66902.00",2,1986
"covered_union_or_employee_contract","E66903.00",3,1986
"covered_union_or_employee_contract","E66904.00",4,1986
"covered_union_or_employee_contract","E66905.00",5,1986
"covered_union_or_employee_contract","E66906.00",6,1986
"covered_union_or_employee_contract","E66907.00",7,1986
